0.0414175987244,231,-0.12,-0.0429513454437,234,-134
-0.0490872859955,234,0.4,-0.024543762207,237,-10137
-0.0153398513794,237,0.4,0.147262096405,224,-10124
0.161067962646,222,0.39,0.349747657776,103,-3
0.349747657776,82,-0.25,0.220893144608,-210,-10110
0.213223218918,-162,-0.16,0.108912706375,-162,-62
0.108912706375,-162,-0.21,-0.142660140991,-220,-120
-0.217825174332,-220,-0.25,-0.26384472847,-17,-9917
-0.269980669022,7,0.4,-0.108912706375,178,-10078
-0.108912706375,178,0.4,0.0567572116852,201,-10101
0.0598251819611,202,-0.25,0.0352816581726,167,-10067
0.0322136878967,157,-0.25,-0.254640817642,157,-10057
-0.254640817642,157,0.4,-0.153398036957,217,-10117
-0.101242780685,221,0.4,0.0598251819611,234,-10134
0.107378721237,231,0.18,0.223961114883,184,-84
0.223961114883,184,-0.25,0.0920388698578,-3,-9903
0.0889708995819,-3,-0.19,-0.196349620819,-172,-72
-0.197883605957,-157,0.27,-0.105844736099,76,24
-0.087436914444,103,-0.25,-0.0598251819611,160,-10060
-0.0674951076508,160,0.4,-0.0598251819611,186,-10086
-0.0598251819611,197,0.4,0.0751650333405,219,-10119
0.0843689441681,219,-0.25,0.179475784302,118,-10018
0.170271873474,101,0.08,0.0659611225128,-92,8
0.0659611225128,-92,0.4,0.157999992371,-175,-10075
0.167203903198,-175,-0.18,0.220893144608,-207,-107
0.204019546509,-218,-0.25,0.0521552562714,-222,-10122
0.0352816581726,-220,-0.25,-0.243902921677,-193,-10093
-0.243902921677,-183,0.22,-0.145728111267,97,3
-0.133456230164,97,-0.25,-0.0460193157196,148,-10048
-0.0536892414093,148,-0.25,-0.246970891953,142,-10042
-0.246970891953,150,0.4,-0.116582632065,219,-10119
-0.116582632065,221,0.4,0.0475533008575,234,-10134
0.0536892414093,233,-0.25,0.0997087955475,216,-10116
0.0997087955475,216,-0.25,-0.237766981125,168,-10068
-0.239300966263,168,0.4,-0.153398036957,226,-10126
-0.118116617203,229,0.4,0.0230097770691,235,-10135
0.0276117324829,235,-0.25,0.110446691513,222,-10122
0.101242780685,222,0.4,0.0444853305817,188,-10088
0.0490872859955,185,-0.25,0.184077739716,53,-9953
0.174873828888,36,-0.05,-0.00460195541382,-185,-85
-0.0429513454437,-206,0.06,0.0122718811035,-50,50
0.026077747345,-25,-0.25,-0.0843689441681,128,-10028
-0.0997087955475,149,0.08,-0.111980676651,239,-139
-0.0920388698578,228,-0.25,-0.130388259888,237,-10137
-0.228563070297,237,0.4,-0.087436914444,238,-10138
-0.00920391082764,238,-0.11,0.0429513454437,232,-132
0.0214757919312,232,-0.25,-0.236232995987,233,-10133
-0.240834951401,234,0.36,-0.147262096405,237,-137
-0.124252557755,237,-0.25,-0.0582911968231,239,-10139
-0.0644271373749,239,0.4,-0.0659611225128,238,-10138
-0.061359167099,238,0.24,0.0935728549957,234,-134
0.113514661789,233,-0.14,0.12885427475,178,-78
0.121184587479,168,-0.25,-0.223961114883,16,-9916
-0.227029085159,14,0.4,-0.150330066681,208,-10108
-0.0951068401337,203,0.31,0.0230097770691,228,-128
0.0306797027588,232,0.4,0.277650594711,216,-10116
0.328271865845,206,-0.09,0.285320520401,41,59
0.269980669022,-11,0.4,0.274582624435,-144,-10044
0.286854505539,-144,0.36,0.366621494293,-202,-102
0.366621494293,-202,0.4,0.381961345673,-202,-10102
0.381961345673,-202,0.31,0.322135925293,-210,-110
0.323669910431,-210,0.4,0.372757434845,-204,-10104
0.375825405121,-201,-0.25,0.260776758194,-213,-10113
0.25617480278,-215,0.4,0.228563070297,-223,-10123
0.331339836121,-220,0.4,0.38502907753,-202,-10102
0.38502907753,-201,-0.25,0.299126148224,-211,-10111
0.279184579849,-213,0.36,0.207087516785,-225,-125
0.335941791534,-208,0.4,0.377359390259,-203,-10103
0.377359390259,-203,-0.19,0.299126148224,-212,-112
0.296058416367,-212,-0.25,0.131922245026,-227,-10127
0.121184587479,-227,-0.11,-0.101242780685,-231,-131
-0.101242780685,-228,0.4,-0.0322136878967,-157,-10057
-0.0291457176208,-157,0.4,0.116582632065,-50,-9950
0.122718572617,-50,-0.04,0.188679695129,-28,72
0.18100976944,-40,-0.25,-0.157999992371,-232,-10132
-0.194815635681,-228,-0.25,-0.239300966263,-58,-9958
-0.240834951401,158,0.4,-0.118116617203,193,-10093
-0.108912706375,178,-0.25,-0.231631040573,174,-10074
-0.231631040573,200,0.4,-0.139592170715,237,-10137
-0.133456230164,238,-0.24,-0.061359167099,241,-141
-0.0690290927887,241,0.4,-0.0674951076508,239,-10139
-0.0506212711334,239,-0.25,0.00920391082764,232,-10132
-0.00153398513794,231,-0.22,-0.216291189194,235,-135
-0.216291189194,235,-0.25,-0.234699010849,235,-10135
-0.240834951401,235,-0.25,-0.240834951401,234,-10134
-0.240834951401,234,0.4,-0.150330066681,236,-10136
-0.145728111267,236,-0.16,-0.0644271373749,240,-140
-0.0997087955475,239,-0.25,-0.220893144608,235,-10135
-0.222427129745,234,-0.11,-0.161067962646,237,-137
-0.153398036957,237,0.4,-0.0322136878967,239,-10139
-0.00613594055176,240,-0.25,0.0490872859955,226,-10126
0.0368156433105,226,0.4,-0.0951068401337,235,-10135
-0.0766990184784,236,-0.25,-0.156466007233,238,-10138
-0.176407814026,236,0.1,-0.144194126129,236,-136
-0.125786542892,237,-0.07,-0.0582911968231,238,-138
-0.0598251819611,238,-0.25,-0.211689472198,236,-10136
-0.216291189194,236,0.4,-0.12885427475,237,-10137
-0.118116617203,237,-0.25,-0.0398836135864,234,-10134
-0.0506212711334,234,0.3,-0.0720970630646,238,-138
-0.0690290927887,237,0.22,0.142660140991,231,-131
0.142660140991,231,-0.25,0.130388259888,161,-10061
0.124252557755,161,0.4,0.0674951076508,34,-9934
0.0813009738922,22,-0.25,0.142660140991,-175,-10075
0.133456230164,-175,-0.25,-0.133456230164,-178,-10078
-0.133456230164,-178,-0.25,-0.237766981125,138,-10038
-0.237766981125,198,0.4,-0.0935728549957,181,-10081
-0.0490872859955,172,-0.25,-0.0138058662415,170,-10070
-0.0337476730347,170,-0.06,-0.134990215302,227,-127
-0.131922245026,227,-0.25,-0.21935915947,236,-10136
-0.220893144608,236,-0.25,-0.239300966263,235,-10135
-0.239300966263,234,0.4,-0.101242780685,237,-10137
-0.0843689441681,237,0.13,0.085902929306,233,-133
0.0997087955475,232,-0.25,0.0291457176208,214,-10114
-0.00153398513794,211,0.4,-0.0567572116852,215,-10115
-0.0475533008575,215,0.29,0.156466007233,226,-126
0.174873828888,224,-0.25,0.179475784302,113,-10013
0.131922245026,63,-0.25,-0.133456230164,-173,-10073
-0.211689472198,-215,-0.25,-0.237766981125,-76,-9976
-0.237766981125,-55,0.4,-0.108912706375,178,-10078
-0.085902929306,176,0.4,0.0797669887543,197,-10097
0.085902929306,197,0.4,0.375825405121,143,-10043
0.383495092392,143,-0.11,0.286854505539,-158,-58
0.266912698746,-158,-0.25,0.0889708995819,-205,-10105
0.0674951076508,-205,0.4,-0.0306797027588,-187,-10087
-0.0306797027588,-180,0.4,0.0736310482025,-141,-10041
0.0889708995819,-139,-0.25,0.177941799164,-166,-10066
0.156466007233,-190,0.4,0.116582632065,-201,-10101
0.124252557755,-201,-0.03,0.188679695129,-223,-123
0.185611724854,-223,-0.25,-0.0276117324829,-224,-10124
-0.125786542892,-220,-0.25,-0.239300966263,-93,-9993
-0.239300966263,-74,-0.25,-0.239300966263,235,-10135
-0.239300966263,221,-0.25,-0.240834951401,232,-10132
-0.239300966263,235,-0.25,-0.239300966263,235,-10135
-0.239300966263,236,0.4,-0.150330066681,237,-10137
-0.0828349590302,238,-0.23,-0.0690290927887,239,-139
-0.116582632065,238,-0.25,-0.242368936539,235,-10135
-0.242368936539,235,0.4,-0.0766990184784,237,-10137
-0.0674951076508,237,-0.25,-0.0690290927887,238,-10138
-0.150330066681,237,0.07,-0.145728111267,237,-137
-0.131922245026,237,0.4,0.0567572116852,237,-10137
0.0705630779266,233,-0.25,0.144194126129,199,-10099
0.138058185577,199,-0.25,-0.151864051819,84,-9984
-0.231631040573,84,-0.25,-0.239300966263,130,-10030
-0.239300966263,130,0.11,-0.138058185577,208,-108
-0.102776765823,212,0.4,0.0230097770691,224,-10124
0.0429513454437,223,-0.25,0.0997087955475,171,-10071
0.0935728549957,171,-0.25,-0.228563070297,76,-9976
-0.240834951401,78,-0.24,-0.240834951401,236,-136
-0.239300966263,236,-0.25,-0.239300966263,236,-10136
-0.240834951401,236,-0.25,-0.240834951401,236,-10136
-0.239300966263,236,0.14,-0.147262096405,238,-138
-0.141126155853,238,-0.25,-0.16566991806,238,-10138
-0.176407814026,236,0.4,-0.105844736099,237,-10137
-0.0981748104095,237,-0.25,-0.0429513454437,239,-10139
-0.0782330036163,238,-0.07,-0.150330066681,237,-137
-0.12732052803,237,0.31,0.026077747345,238,-138
